0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0.97959	0	0.020408	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	0	1	0
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
0	1	0	0	0
0	0	1	0	0
0	0	0	1	0
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1
0	0	0	0	1
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1
0	0	0	0	1
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	1	0
1	0	0	0	0
0.98246	0	0.017544	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	1	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	1	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	1	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	1	0
0.97674	0	0.023256	0	0
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	1	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	1	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	1	0	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	1	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	1	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	1	0
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	1	0	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	1	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	1	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	1	0
1	0	0	0	0
1	0	0	0	0
0	1	0	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
1	0	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1
1	0	0	0	0
0	1	0	0	0
0	0	1	0	0
